,Unnamed: 0,timestamp,thrustinput,Position state,Position state2,PA-ON,PA-ON2,Airspeed[m/s],Differential Pressure[Pa],GPS Altitude[m],GPS Noise Magitude/ms,GPS Satellite Num.,Horizontal accuracy[m],Vertical accuracy[m],Groundspeed[m/s],Roll control,Pitch control,Yaw control,Thrust control,Roll Angular Rate[deg/s],Pitch Angular Rate[deg/s],Yaw Angular Rate[deg/s],Roll angle[deg],Pitch angle[deg],Yaw angle[deg],Local X[m],Local Y[m],X-velocity[m/s],Y-Velocity[m/s],Z-Velocity[m/s],altitude set position,altitude(Tecs),airspeed set position,airspeed(Tecs),X-acceleration[m/s^2],Y-acceleration[m/s^2],Z-acceleration[m/s^2],Battery Voltage[V],Battery Current[A],Inst. power[Ws],Body_Uvelocity[m/s],Body_Vvelocity[m/s],Body_Wvelocity[m/s],A.O.A.[deg]
4556,4556,0.0,0.0,2500.0,-2500.0,0.0,0.0,13.751335876231618,115.8232832657268,127.03861330636549,106.0,12.0,2.2437148799284734,3.0654298456009417,13.36748648437765,0.22764504053058096,-0.2316933544120501,-0.137570954301017,0.15423792638139822,0.1509038596163589,0.4792537091337989,-0.332588167634562,-35.91246752046186,-6.1812599858855855,0.410525010439891,-382.01647365158476,153.20071731567052,14.054621138856538,2.016116329466947,-0.9015267958888464,204.21815,205.9528437526039,6.387999309319332,13.998896156184909,0.6348630237058284,-4.21690337536185,-10.838162804164783,15.826581178174608,1.5574729000000002e-19,2.4649471284657023e-18,13.889842433382732,3.3184686705309967,-1.7465662761723983,-7.166992576256128
4557,4557,0.09712999999999283,0.0,2500.0,-2500.0,0.0,0.0,13.704693730026234,115.03891272597185,127.02167374298037,106.0,11.954150507064258,2.242045849492936,3.0621834071416414,13.188704647048635,0.29801582259876963,-0.2405561205937946,-0.11717107376087972,0.13143387430604814,0.7031807006098354,0.35476479980860953,-0.5563460644094081,-33.05614502915296,-5.867924250825754,-3.0751735295038145,-380.7071329985503,153.2453822445389,14.13015323295177,1.10634290863274,-0.7390240335285991,204.21815,205.95160380293117,6.003612087610183,14.034382229138501,0.8667353003119347,-1.1785198021439045,-11.457305249837635,15.829564516112182,1.5574729000000002e-19,2.465411775264634e-18,13.9012788369305,3.037544634914509,-1.629662541473044,-6.6863297000916395
4558,4558,0.1920289999999909,0.0,2500.0,-2500.0,0.0,0.0,13.752514029129932,115.84312598466845,126.99758709515116,106.0,11.46537595863128,2.2425346240413693,3.0641386030902833,13.046960028003072,0.3318248986695758,-0.2674998296622628,-0.10706903093089022,0.11098289062262401,0.646347998821813,0.3870209438225413,-0.4460341986846496,-29.443537703386426,-5.329173355600147,-6.410258972015603,-379.42586492508883,153.21365700240406,14.09972561569381,0.3618587810798087,-0.704262677188188,204.21815,205.9537186729636,6.0,14.029638001122219,-0.8989082085837913,-1.2338486765212549,-11.278682314087856,15.832479329114738,1.5574729000000002e-19,2.4658657494906388e-18,13.845372859371919,2.9079825981593315,-1.5610542716483742,-6.432884193124353
4559,4559,0.29115600000000086,0.0,2500.0,-2500.0,0.0,0.0,13.6975670086971,114.91931625553572,126.9696990570527,106.0,11.0,2.2430873462211784,3.0661748837081704,12.909773782720823,0.4560937652518999,-0.30346882910720857,-0.09285515560360376,0.10058562009894584,0.11355589228708254,0.4233128382026519,-0.5697745878720473,-26.794592099697102,-4.5655990317618205,-10.110340885475663,-378.09361742611685,153.11918978720217,14.027359610730992,-0.343523298762974,-0.6535849086160006,204.21815,205.93931520805165,6.00002334384858,13.991145640528787,0.6101630552929396,-3.708468263985506,-12.935648220640127,15.834802773721295,1.5574729000000002e-19,2.466227619691575e-18,13.773802829029165,2.908888103255236,-1.397969218097074,-5.795377682935643
4560,4560,0.38676299999997354,0.0,2500.0,-2500.0,0.0,0.0,13.548546698113231,112.43244449685578,126.95414030032516,106.0,11.0,2.2440394509034416,3.06807899786699,12.885496327195881,0.4926330734786289,-0.3004550684202403,-0.09015471588101062,0.10239623958080292,-0.10254052279898096,0.2469548635557021,-0.6159086049903746,-27.01518652477811,-4.2317079962875175,-14.140864681033882,-376.81714894875626,152.9673327218546,13.922152976579175,-1.1048845302014312,-0.4793285668123353,204.21815,205.93113263551032,6.00000061023828,13.911826726240607,-0.17873243350082935,-1.3320208033224423,-12.921356117933323,15.834564036761064,1.5574729000000002e-19,2.466190437056996e-18,13.697304655418005,3.0021915085760313,-1.1591760679971712,-4.837303480691752
4561,4561,0.5075289999999768,0.0,2500.0,-2500.0,0.0,0.0,13.325197405934091,108.75608793661782,126.9411331527112,106.0,11.0,2.2451179078208634,3.0709427332586663,12.866774160538347,0.47539922255989703,-0.2704399012906832,-0.1280011421976917,0.09682901807472634,0.7964218217479109,0.282948112962575,-0.5217345668442238,-23.699392764451307,-4.630073825039519,-18.418721674553844,-375.2192403881828,152.69368786208824,13.733097857666841,-1.979527974546568,-0.3957162408743682,204.21815,205.9230014241625,6.0,13.747572771939874,0.055327852608429984,-2.6723256398018926,-12.616704944308252,15.834262476124929,1.5574729000000002e-19,2.4661434698051473e-18,13.578535533084874,3.0545195451826794,-1.1718129981151468,-4.932343761460675
4562,4562,0.6010519999999815,0.0,2500.0,-2500.0,0.0,0.0,13.15551371988549,106.00389116915537,126.96221570125802,106.0,11.0,2.245571294135443,3.074570095834302,12.888992311767893,0.474551945017432,-0.2824074019425822,-0.15597898615372224,0.08564753073041657,0.9990976501669244,0.3217096298578052,-0.5605834681119012,-18.57747908875333,-4.1308937869805735,-21.755411323447053,-374.00668986921005,152.41720407747496,13.570369716548118,-2.5758482385315604,-0.27898762051258463,204.21815,205.9292986529737,6.0,13.583980616032871,0.12099000081129525,-1.0071091018896547,-13.560358794152785,15.834573923743589,1.5574729000000002e-19,2.4661919769277307e-18,13.503218865508629,3.0303700173886297,-0.9995781173253402,-4.233608273538428
4563,4563,0.6989749999999617,0.0,2500.0,-2500.0,0.0,0.0,13.070267857142838,104.63454914285677,126.99246856169843,106.0,11.0,2.246047081950155,3.0783765896996917,12.902375202152493,0.5004326692152461,-0.3229216584496295,-0.1507560957553986,0.0782118436455631,0.3460304801773844,0.3655647133853688,-0.6201423192853005,-14.340393672511661,-3.144080679437196,-25.527864978998213,-372.7480328426834,152.08369748480706,13.391891529259903,-3.1347281066086103,-0.08549762598631812,204.21815,205.9593728643929,6.0,13.404180971678036,0.6000432948056635,-2.6995361189935427,-11.472045162174187,15.83605875788414,1.5574729000000002e-19,2.466423235821221e-18,13.410517275106134,3.141763393218221,-0.6352525320997696,-2.7120580819265103
4564,4564,0.8170440000000099,0.0,2500.0,-2500.0,0.0,0.0,12.99615615931918,103.45129722686504,127.0696702707178,106.0,11.0,2.24663278617235,3.083061403655301,12.80750950559207,0.5172350041633882,-0.36606811330665,-0.14760697031080475,0.07476107425999692,0.2307299678833227,0.29134160610138177,-0.5747763813956637,-11.958204600656734,-1.8116179969413944,-30.06529016210441,-371.2715193136113,151.61075541926834,13.123375237518154,-3.777256916457265,0.231327950406556,204.21815,206.03663749921756,6.0,13.201553784194065,-0.0871615636102453,-3.712784296895206,-14.25868810100667,15.83784907151976,1.5574729000000002e-19,2.4667020723182194e-18,13.250736896781724,3.3428201571938634,-0.0790935597564271,-0.3419940624462614
4565,4565,0.9151060000000371,0.0,2500.0,-2500.0,0.0,0.0,12.945938484272272,102.65336694330924,127.14601779016718,106.0,11.0,2.247242356895456,3.0870899907929394,12.718938266371966,0.5180985402273458,-0.3889473758093243,-0.14951058654919205,0.07311271457838972,0.3237817476765821,0.20027920960565126,-0.4539001730662803,-10.508570126968287,-1.0182623663176835,-33.19803066381957,-370.0615624727678,151.17750036159768,12.869295007902165,-4.208181779850511,0.3237374685064866,204.21815,206.121131335608,6.0,13.047177514117514,0.7584490671941941,-2.9868034924920566,-8.652922825643573,15.83956277871002,1.5574729000000002e-19,2.4669689775689556e-18,13.076622263815525,3.5078267506986167,0.15247751771138035,0.6680564868445003
