,Unnamed: 0,timestamp,thrustinput,Position state,Position state2,PA-ON,PA-ON2,Airspeed[m/s],Differential Pressure[Pa],GPS Altitude[m],GPS Noise Magitude/ms,GPS Satellite Num.,Horizontal accuracy[m],Vertical accuracy[m],Groundspeed[m/s],Roll control,Pitch control,Yaw control,Thrust control,Roll Angular Rate[deg/s],Pitch Angular Rate[deg/s],Yaw Angular Rate[deg/s],Roll angle[deg],Pitch angle[deg],Yaw angle[deg],Local X[m],Local Y[m],X-velocity[m/s],Y-Velocity[m/s],Z-Velocity[m/s],altitude set position,altitude(Tecs),airspeed set position,airspeed(Tecs),X-acceleration[m/s^2],Y-acceleration[m/s^2],Z-acceleration[m/s^2],Battery Voltage[V],Battery Current[A],Inst. power[Ws],Body_Uvelocity[m/s],Body_Vvelocity[m/s],Body_Wvelocity[m/s],A.O.A.[deg]
6830,6830,0.0,0.0,2500.0,-2500.0,0.0,0.0,8.902390249647134,48.54221018005249,109.73100107365907,105.0,12.0,2.607967681968613,3.2801456473018704,12.211968678736485,-0.4270914054720152,-0.03721968620400692,-0.15351510780000008,0.3227418500960058,-0.5607216489951411,0.34463827385522866,0.19704843090777052,13.097620188831625,-1.3946222184307495,32.53684022013232,-333.872935697246,69.40778441613736,12.118710753677027,4.060343762435343,0.8720069477207941,189.46216,188.70825638712242,6.0,9.422696418223437,5.344034940234213,3.6758177914420376,-6.9097322729161785,15.51254654208955,1.5574729000000002e-19,2.4160370849293187e-18,12.418000624312096,-2.964821408178897,0.4797907678542601,2.2126202227324647
6831,6831,0.0989350000000968,0.0,2500.0,-2500.0,0.0,0.0,8.615139474370265,45.46022214142664,109.80617263931543,105.0,12.0,2.6069737794397794,3.28461870568259,12.21097467680746,-0.34065443681825325,-0.12638465611309524,-0.1241900567719384,0.3140809728426246,-0.6213035772334113,0.470962609664677,0.04222364093127416,10.03446013365568,0.9292614242379482,33.69275323670155,-332.7500826275646,69.87368037530885,11.945122929923706,4.529095413400375,0.9452374448808846,189.46216,188.78198557819059,6.0051455,9.258990902935864,2.730792607665726,3.6423265557891,-9.792479467568462,15.51767612464585,1.5574729000000002e-19,2.4168360035112937e-18,12.434131816300859,-2.6578730428377684,1.1758510995052165,5.402190327057018
6832,6832,0.21833800000001702,0.0,2500.0,-2500.0,0.0,0.0,8.558134225061789,44.86052078592864,109.89402911823835,105.0,12.0,2.6060002,3.2898874903458486,12.192589560920922,-0.2924032064695935,-0.2377883769812225,-0.10125261464655062,0.31491985790689503,-0.18927239979919136,0.27340222121929353,-0.14862353156343985,7.427493383754466,4.028463261973239,33.902574621131365,-331.4033867049875,70.4704039429798,11.715827469533643,4.945728013813027,0.9608614824787336,189.46216,188.87770171914642,6.0001050000000005,9.008251167338212,1.7079523317320782,0.6909030630189306,-3.9648193765824153,15.526673396879518,1.5574729000000002e-19,2.4182373042790798e-18,12.384283531973846,-2.1867204921440786,1.9907286841908431,9.131968758303481
6833,6833,0.3126839999999902,0.0,2500.0,-2500.0,0.0,0.0,8.428220351390335,43.50887881495804,109.95573500358984,105.0,12.0,2.6060002,3.2936091061197006,12.11955147318102,-0.26691007020035923,-0.2826553144702641,-0.08667036632698281,0.3234966417410101,0.05209557944425902,0.1303191233316569,-0.310730975102925,6.69752385072005,5.424334460235912,33.463084197349446,-330.3789629455679,70.97275863718204,11.492215216099778,5.193078527379297,0.6108645589388535,189.46216,188.9348760553633,6.00000083160323,8.768778242214577,-0.2664634128020178,2.4221291622930843,-10.12168570917805,15.533782570402439,1.5574729000000002e-19,2.419344538789414e-18,12.337240223786461,-1.7873523096184474,1.9624194254059053,9.038018243067354
6834,6834,0.4086620000000494,0.0,2500.0,-2500.0,0.0,0.0,8.370518630311725,42.91517169624488,109.98734672299273,105.0,11.950867945640754,2.605901926064871,3.2972949923261554,12.046023248280989,-0.2757334926080028,-0.32319959627107925,-0.04727806990457183,0.3335489108961777,-0.09154159054143488,0.07380544263275954,-0.4292516914882119,4.756835392884826,6.544920530731013,32.162395311206204,-329.344248031083,71.49751414665543,11.307130978743215,5.395870972933892,0.3398943192891801,189.46216,188.95248251135854,6.0,8.502030200659068,-0.6749785301120171,-1.1023523013911696,-7.155712603235765,15.539873263358777,1.5574729000000002e-19,2.4202931477115857e-18,12.324459793659342,-1.296098924036105,1.915468192736056,8.834234097004094
6835,6835,0.5039649999999938,0.0,2500.0,-2500.0,0.0,0.0,8.336247575171353,42.56447865793371,110.01617651961395,105.0,11.483139229572366,2.6049663750869905,3.3001013646225656,11.979605770599274,-0.2850942022285529,-0.3498261744387682,-0.057093350816957586,0.3433679557457719,-0.8689644820390755,0.05774650135895978,-0.2966588933529644,1.8961656957357165,7.183246314029321,30.39577829276132,-328.3500198510554,72.03583142157899,11.138788992432644,5.561013983342859,0.16709971920120956,189.46216,188.96759388155257,6.0,8.244347929571825,1.0926967755090673,3.2759614545095044,-9.474499811774798,15.543554078716813,1.5574729000000002e-19,2.42086642472859e-18,12.303093418104648,-0.7757715093673933,1.8230085724036116,8.428464014395294
6836,6836,0.6238630000000285,0.0,2500.0,-2500.0,0.0,0.0,8.380241271084246,43.01494689156537,110.00735253294451,105.0,11.110816701789467,2.603778388759761,3.303443466807158,11.892050454810702,-0.10114411184455063,-0.3441476611684245,-0.1157982359344518,0.353486209963593,-0.6264111125934239,-0.01690696620582529,-0.23565520050570074,-1.6435905551256218,7.153849225341955,28.09324701505028,-327.1046075900491,72.72318673495244,10.991145101485607,5.659315568908791,-0.02484353091440256,189.46216,188.96242442390798,6.0,7.988599140136403,-0.7195646766428567,0.6821396355781708,-12.516573353622187,15.548184808072634,1.5574729000000002e-19,2.4215876482764834e-18,12.26807689903336,-0.2252880465472737,1.536941677631761,7.1407980325101805
6837,6837,0.7200920000000224,0.0,2500.0,-2500.0,0.0,0.0,8.711631344712949,46.48438211634885,109.9932995189537,105.0,11.60784678319093,2.6027844280029746,3.305431587132764,11.807058807921136,0.0514181146638565,-0.3195058694480877,-0.11316325606681805,0.3575743922383869,0.09245992711326304,-0.13035779573904388,-0.31627529407443805,-3.0623253434210516,6.7387997390826175,26.655932736511012,-326.13552617643836,73.28870360178689,10.908657196602276,5.6837011723512685,-0.05968338566487672,189.46216,188.9703503579284,6.0,7.880363067036597,-0.8897235615710345,-1.6027750153334055,-7.3942038200671485,15.552033522111644,1.5574729000000002e-19,2.422187075058044e-18,12.221171791021959,0.11043238587848024,1.3601891187676127,6.350755647973847
6838,6838,0.8159890000000587,0.0,2500.0,-2500.0,0.0,0.0,9.101486477515571,50.73783708419557,109.95415980503631,105.0,12.0,2.6020002,3.307095835624968,11.73053117916407,0.008084645770884843,-0.283422088603657,-0.11178370759758567,0.3613734010004929,0.09402791595644144,-0.0842458482589671,-0.13499943274944204,-2.3785917497330744,6.165351321625174,25.51457546820613,-325.15939354013824,73.84357094778301,10.841804999865394,5.704620678662279,-0.12146550011165938,189.46216,188.95373802100772,6.0,7.874135941086941,0.018699979480902074,0.28234411760397915,-9.919188389207873,15.556046750343178,1.5574729000000002e-19,2.4228121244792566e-18,12.183918659001614,0.4259563093977686,1.1415759307652893,5.352718332028965
6839,6839,0.9100909999998521,0.0,2500.0,-2500.0,0.0,0.0,9.423836389748844,54.39534922103323,109.91243582254862,105.0,12.0,2.6020002,3.30754641909168,11.68591449262225,-0.042720370278067486,-0.2541772683137347,-0.1080707697557782,0.3665551274914897,0.13560973453289338,-0.09438900915188828,-0.2020592627927076,-0.9753180796067188,5.5080060594940425,24.331053857628106,-324.213054650282,74.38438792698628,10.782036536911715,5.741245702799727,-0.2891734705419474,189.46216,188.8990749124331,6.0,7.948639976624642,0.5875132717358728,0.8793525856811278,-9.538576050126073,15.559984858970596,1.5574729000000002e-19,2.423425474225703e-18,12.161291297300824,0.7703610330909036,0.8063375967480957,3.7933651461444304
