,Unnamed: 0,timestamp,thrustinput,Position state,Position state2,PA-ON,PA-ON2,Airspeed[m/s],Differential Pressure[Pa],GPS Altitude[m],GPS Noise Magitude/ms,GPS Satellite Num.,Horizontal accuracy[m],Vertical accuracy[m],Groundspeed[m/s],Roll control,Pitch control,Yaw control,Thrust control,Roll Angular Rate[deg/s],Pitch Angular Rate[deg/s],Yaw Angular Rate[deg/s],Roll angle[deg],Pitch angle[deg],Yaw angle[deg],Local X[m],Local Y[m],X-velocity[m/s],Y-Velocity[m/s],Z-Velocity[m/s],altitude set position,altitude(Tecs),airspeed set position,airspeed(Tecs),X-acceleration[m/s^2],Y-acceleration[m/s^2],Z-acceleration[m/s^2],Battery Voltage[V],Battery Current[A],Inst. power[Ws],Body_Uvelocity[m/s],Body_Vvelocity[m/s],Body_Wvelocity[m/s],A.O.A.[deg]
2647,2647,0.0,0.0,2500.0,-2500.0,2500.0,-2500.0,11.645747262352257,83.06937206054957,83.98755453042203,107.0,11.0,1.4930281589418577,1.5717747538056523,15.115505065162596,0.3052953823800839,-0.13643372803096582,-0.11471193600334036,0.3032004292643703,0.8242096262507563,0.16164368977326887,-0.4415574557732795,-23.10039811963861,5.7608876551895865,7.4667066518198,285.7854219602859,-39.707297402967036,-16.189915388074354,-2.1175018250633757,-0.18192077516336586,166.2518,163.90854444599998,6.699426,11.8758041983,2.5966617583515528,-0.2182181601815657,-7.865890274591239,15.896138796921784,1.5574729000000002e-19,2.4757805390844285e-18,-16.227078267518117,0.7183537175941416,-1.6744499890032278,5.891421675697598
2648,2648,0.11981900000000678,0.0,2500.0,-2500.0,2500.0,-2500.0,11.766472150061855,84.80054227709591,83.99081132311652,107.0,11.0,1.4940859870416163,1.5763437309799162,15.08673937872793,0.2559897603586335,-0.14645509809163665,-0.09951840158610743,0.278972327990258,0.6564695818323965,0.28756699350067605,-0.4591477972162897,-18.203152932314875,6.390841628552757,3.935764033777805,283.94822344741954,-39.9093032475228,-16.161233854041086,-1.6258950246769484,-0.15155788681647747,166.2518,163.89987943963575,6.0,11.893709656126507,-1.0283619123637215,-3.123986217112526,-10.782968828265163,15.8968701570677,1.5574729000000002e-19,2.4758944464451688e-18,-16.116960971179694,0.1019629322428214,-1.802652135035652,6.38190212385234
2649,2649,0.21736799999996492,0.0,2500.0,-2500.0,2500.0,-2500.0,11.895956154749285,86.67722614372241,83.9935073866694,107.0,11.007360494740405,1.4950295419789617,1.5800294427150112,15.067419513555016,0.257798650983854,-0.18155144042435012,-0.09352668909643697,0.273168363322128,0.19542336468838709,0.4405916050624479,-0.328723329756084,-14.854045803063526,7.545391453483362,0.9737871226935058,282.45626585678593,-40.03403809624432,-16.09531784246807,-1.2474897741764024,0.03159898943340311,166.2518,163.906699807644,6.0,11.936222890261648,2.1932194828318488,2.273000044000668,-13.179365238010654,15.906384553461494,1.5574729000000002e-19,2.4773762878994883e-18,-15.97881314859731,-0.4309210817159987,-1.8871230027073855,6.735521801137332
2650,2650,0.31099899999998115,0.0,2500.0,-2500.0,2500.0,-2500.0,12.010467470527706,88.3539463868881,84.04017218787506,107.0,11.488288954634898,1.4969532558185394,1.581953204647435,15.029425684294887,0.20791743849632502,-0.20392718093677314,-0.09917427447272292,0.2685428337596052,0.5566357003860614,0.2739733819159236,-0.41415951089610864,-12.160445468967858,8.660842806253955,-1.7182624451753985,281.05943699615847,-40.12978708723113,-15.977630755211866,-0.912303725526806,0.27619725213706703,166.2518,163.94426637569825,6.000003809455308,11.982340249999964,1.7647728877643871,3.4508178654794346,-14.383701123775804,15.915516809545588,1.5574729000000002e-19,2.478798612036172e-18,-15.802883836784988,-0.9269092431105632,-1.8705418141201813,6.750526520015284
2651,2651,0.4077029999999695,0.0,2500.0,-2500.0,2500.0,-2500.0,12.061555071119207,89.1071890484843,84.09725419625231,107.0,11.985001643655405,1.4989401065746215,1.583940105074786,14.99018488514958,0.1558416489420455,-0.22058885314416293,-0.10381143546392672,0.2616048611120354,0.5298666538830483,0.19231908002539425,-0.3882258589119446,-9.963721076145406,9.549990365142275,-4.2108464069412666,279.62159284282745,-40.19974010466931,-15.83064525324713,-0.6022241282598547,0.5086667017709804,166.2518,164.01150818236627,6.00000035548857,12.019065587992976,1.3238526874460512,2.9810657954444015,-14.084634752090896,15.924948789256975,1.5574729000000002e-19,2.4802676173155557e-18,-15.609896008253667,-1.3734131302435804,-1.7860634290733164,6.527320822850562
2652,2652,0.526994000000002,0.0,2500.0,-2500.0,2500.0,-2500.0,12.149991999234896,90.41867403417507,84.21757642964296,107.0,12.0,1.5998735894646714,1.6884548967829438,15.008697190250496,0.11942068494522888,-0.24041708234817846,-0.1073566928480503,0.2525675078178792,0.35025894382815553,0.1366603898228475,-0.37741801165369226,-8.150793063981233,10.439571525176897,-7.057664031489191,277.8775014871825,-40.25315388356403,-15.62259147903658,-0.2477305079587053,0.7151830443555596,166.2518,164.13500585223332,6.0,12.059392572546287,2.0817765629351443,-3.485747012961064,-9.547810948779436,15.937465399501246,1.5574729000000002e-19,2.4822170454410867e-18,-15.347226571622715,-1.8317252415989895,-1.6868996811870876,6.272520732123172
2653,2653,0.6253179999999361,0.0,2500.0,-2500.0,2500.0,-2500.0,12.26941103541266,92.20483260094758,84.33001133473351,107.0,11.90596628683362,1.6819170895486242,1.7736693592539552,14.958245236506908,0.09947637364317767,-0.2569801090875373,-0.1120754296897982,0.2457899089653829,0.12303560508170215,0.15902778715407584,-0.2561849704965485,-7.32800388162813,11.125527084136687,-9.053268043263316,276.4515614013759,-40.269099364686646,-15.422195963820926,-0.0017636744978398735,0.8597595178494261,166.2518,164.2596603407749,6.0,12.09239293187067,0.7119853915850938,-0.13566805921409353,-12.995292653811047,15.947813465445796,1.5574729000000002e-19,2.4838287286686916e-18,-15.109477806966273,-2.115594399938631,-1.6094194471557046,6.080061218838817
2654,2654,0.7213849999999411,0.0,2500.0,-2500.0,2500.0,-2500.0,12.357322930273128,93.5308614235914,84.4555135733538,107.0,11.448131573805421,1.7496766270767978,1.8450915744863543,14.647833758908506,0.062012865204043324,-0.2737203347057685,-0.11624031416181535,0.23900194401993044,0.4041485043899725,0.12858842621380318,-0.2210486034251956,-5.912820540985888,11.766028476903776,-10.493628990274091,275.0772441566747,-40.270782914564144,-15.218360987260098,0.2102488271572447,0.918292494667947,166.2518,164.38911337407092,6.0,12.138530790242932,0.15687064144965246,-0.6380529941743565,-11.317381976797414,15.957636272139265,1.5574729000000002e-19,2.485358604191393e-18,-14.874164689446394,-2.2885063453720838,-1.625648870854626,6.237297437112669
2655,2655,0.8173219999999333,0.0,2500.0,-2500.0,2500.0,-2500.0,12.280736615260002,92.375111586737,84.58295972722637,107.0,11.0,1.8225865079502963,1.9218483529547183,14.341422823731651,-0.15848058819054522,-0.2902350661808113,-0.13500563295763934,0.2333511838878989,0.1879084398673458,0.13635602086501936,-0.1188687476642746,-4.7899697170952,12.503561056448998,-11.560940116366904,273.7077178577295,-40.256754019235785,-15.014282938557685,0.3885510218115108,0.9557221239306636,166.2518,164.5214294503404,6.0,12.158421921856227,1.04710558085274,-3.499931760166324,-9.631224418901484,15.964592464792002,1.5574729000000002e-19,2.486442012345775e-18,-14.643735553392188,-2.3765842768714167,-1.6914926726488522,6.589014015316943
2656,2656,0.915820999999994,0.0,2500.0,-2500.0,2500.0,-2500.0,12.199967466181095,91.16404224245629,84.7176674789707,107.0,11.0,2.1629614275042752,2.2757549992083552,14.208186840391686,-0.38699795167505546,-0.3019223344774885,-0.1376609865783987,0.22883506881146565,0.018913874314968267,0.0729073362334289,-0.053549732672767705,-3.669791135728739,12.962966657893755,-12.274525955124455,272.3441212198583,-40.247677151300245,-14.7881965918046,0.5181537603593216,0.9955932839338006,166.2518,164.66515208590144,6.0,12.143778078476107,1.0479100084161037,-0.2121456069194476,-10.546462067769708,15.971734422744632,1.5574729000000002e-19,2.4875543529421902e-18,-14.412565924624689,-2.423427685857892,-1.6995851328545049,6.725478259332818
